,ID,Negative,Positive,TotalOccurences
0,119302,0.02857142857142857,0.9714285714285714,70
1,120846,0.0,1.0,8
2,118291,0.1111111111111111,0.8888888888888888,396
3,121006,0.058823529411764705,0.9411764705882353,34
4,120343,0.0,1.0,94
5,118300,0.04385171790235081,0.9561482820976492,4424
6,120862,0.0,1.0,3
7,120865,0.11842105263157894,0.881578947368421,76
8,120355,0.0,1.0,1
9,130600,0.5,0.5,28
10,118316,0.06493506493506493,0.935064935064935,231
11,138799,0.0,1.0,37
12,119344,0.0,1.0,1
13,120884,0.0,1.0,12
14,118327,0.045437334343051874,0.9545626656569481,2641
15,118340,0.0,1.0,6
16,127045,0.0,1.0,7
17,151110,0.0,1.0,7
18,118343,0.030925221799746515,0.9690747782002535,3945
19,119370,0.0,1.0,7
20,119883,0.0,1.0,9
21,118350,0.02631578947368421,0.9736842105263158,38
22,118542,0.0,1.0,26
23,118359,0.0,1.0,2
24,125018,1.0,0.0,1
25,122974,0.056074766355140186,0.9439252336448598,107
26,123999,0.0,1.0,4
27,118888,0.04790419161676647,0.9520958083832335,334
28,119403,0.0,1.0,17
29,119921,0.22413793103448276,0.7758620689655172,58
30,118386,0.08741648106904232,0.9125835189309577,1796
31,125715,0.0,1.0,32
32,117877,0.017543859649122806,0.9824561403508771,171
33,118954,0.18461538461538463,0.8153846153846154,65
34,117883,0.07692307692307693,0.9230769230769231,13
35,130685,0.0,1.0,10
36,119829,0.0,1.0,5
37,117891,0.026490066225165563,0.9735099337748344,151
38,119428,0.05555555555555555,0.9444444444444444,18
39,117894,0.05555555555555555,0.9444444444444444,90
40,118551,0.0,1.0,36
41,118413,0.03552123552123552,0.9644787644787645,1295
42,117903,0.026584867075664622,0.9734151329243353,489
43,126102,0.0,1.0,10
44,117911,0.04878048780487805,0.9512195121951219,123
45,117917,0.07407407407407407,0.9259259259259259,81
46,117919,0.09836065573770492,0.9016393442622951,61
47,143009,0.0,1.0,1
48,117923,0.0,1.0,30
49,122533,0.0,1.0,30
50,117927,0.04054054054054054,0.9594594594594594,74
51,119836,0.5,0.5,6
52,117930,0.12318840579710146,0.8768115942028986,138
53,125100,0.0,1.0,8
54,117933,0.0375,0.9625,80
55,118446,0.03192584963954686,0.9680741503604532,971
56,121519,0.0,1.0,9
57,117936,0.10465116279069768,0.8953488372093024,86
58,117940,0.014492753623188406,0.9855072463768116,138
59,121013,0.17857142857142858,0.8214285714285714,84
60,117944,0.05319148936170213,0.9468085106382979,94
61,121019,0.0,1.0,3
62,176316,0.0,1.0,1
63,118463,0.033707865168539325,0.9662921348314607,267
64,117952,0.0684931506849315,0.9315068493150684,73
65,118977,0.0,1.0,12
66,117954,0.016129032258064516,0.9838709677419355,186
67,117960,0.05555555555555555,0.9444444444444444,36
