,ID,Negative,Positive,TotalOccurences
0,122880,0.056074766355140186,0.9439252336448598,107
1,118541,0.0,1.0,26
2,119301,0.02857142857142857,0.9714285714285714,70
3,130570,0.06666666666666667,0.9333333333333333,15
4,118290,0.11055276381909548,0.8894472361809045,398
5,119828,0.0,1.0,5
6,120342,0.0,1.0,94
7,209434,0.0,1.0,1
8,120864,0.15,0.85,160
9,120354,0.0,1.0,1
10,118315,0.04819277108433735,0.9518072289156626,498
11,138798,0.0,1.0,37
12,119343,0.0,1.0,1
13,120883,0.0,1.0,12
14,121411,1.0,0.0,1
15,127044,0.0,1.0,7
16,118441,0.0,1.0,36
17,119370,0.0,1.0,7
18,118349,0.02631578947368421,0.9736842105263158,38
19,131853,0.0,1.0,21
20,118358,0.0,1.0,2
21,192441,0.0,1.0,5
22,118887,0.04790419161676647,0.9520958083832335,334
23,119402,0.0,1.0,17
24,118717,0.0,1.0,14
25,119920,0.22413793103448276,0.7758620689655172,58
26,117876,0.017543859649122806,0.9824561403508771,171
27,311178,0.0,1.0,2
28,117882,0.058823529411764705,0.9411764705882353,17
29,130684,0.0,1.0,11
30,91261,0.036061026352288486,0.9639389736477115,721
31,117887,0.0425531914893617,0.9574468085106383,94
32,127616,0.0,1.0,4
33,216705,0.0,1.0,10
34,117890,0.038461538461538464,0.9615384615384616,234
35,118550,0.0,1.0,36
36,117902,0.03773584905660377,0.9622641509433962,742
37,247952,0.0,1.0,12
38,117910,0.053691275167785234,0.9463087248322147,149
39,117916,0.07457627118644068,0.9254237288135593,295
40,117918,0.09836065573770492,0.9016393442622951,61
41,143008,0.0,1.0,1
42,117922,0.0,1.0,30
43,122532,0.0,1.0,44
44,117926,0.05947955390334572,0.9405204460966543,269
45,117929,0.06884057971014493,0.9311594202898551,276
46,117932,0.0375,0.9625,80
47,121005,0.04878048780487805,0.9512195121951219,41
48,121518,0.0,1.0,9
49,117935,0.10465116279069768,0.8953488372093024,86
50,117943,0.05319148936170213,0.9468085106382979,94
51,117951,0.06756756756756757,0.9324324324324325,74
52,118976,0.0,1.0,12
53,4292,0.0,1.0,16
54,117959,0.05555555555555555,0.9444444444444444,36
55,117961,0.050777782968187975,0.949222217031812,21407
56,118990,0.17721518987341772,0.8227848101265823,79
57,117975,0.05714285714285714,0.9428571428571428,105
58,117978,0.22580645161290322,0.7741935483870968,62
59,117980,0.07627118644067797,0.923728813559322,118
60,117983,0.015503875968992248,0.9844961240310077,129
61,117989,0.13513513513513514,0.8648648648648649,37
62,132839,0.0,1.0,12
63,117993,0.034482758620689655,0.9655172413793104,29
64,118000,0.03333333333333333,0.9666666666666667,30
65,118003,0.025,0.975,40
66,118006,0.13705583756345177,0.8629441624365483,197
67,118023,0.0,1.0,18
68,124034,0.10526315789473684,0.8947368421052632,19
69,125714,0.0,1.0,32
70,119062,0.13333333333333333,0.8666666666666667,375
71,118555,0.13392857142857142,0.8660714285714286,112
72,117893,0.05555555555555555,0.9444444444444444,90
73,147236,0.0,1.0,1
74,119596,0.04602510460251046,0.9539748953974896,239
75,118573,0.042105263157894736,0.9578947368421052,190
76,118582,0.10810810810810811,0.8918918918918919,37
77,118074,0.0,1.0,26
78,119178,0.0,1.0,10
79,118079,0.19004524886877827,0.8099547511312217,221
80,118595,0.007142857142857143,0.9928571428571429,140
81,118084,0.06722689075630252,0.9327731092436975,119
82,133430,0.0,1.0,1
83,118602,0.16279069767441862,0.8372093023255814,129
84,120140,0.06329113924050633,0.9367088607594937,79
85,118095,0.06756756756756757,0.9324324324324325,74
86,118774,0.0,1.0,1
87,118106,0.05714285714285714,0.9428571428571428,70
88,119134,0.0738255033557047,0.9261744966442953,149
89,118114,0.06818181818181818,0.9318181818181818,44
90,118120,0.10256410256410256,0.8974358974358975,39
91,118126,0.0,1.0,32
92,119665,0.0625,0.9375,16
93,118138,0.23809523809523808,0.7619047619047619,21
94,119615,0.0,1.0,4
95,118658,0.0,1.0,32
96,11146,0.06896551724137931,0.9310344827586207,29
97,119691,0.015151515151515152,0.9848484848484849,66
98,118670,0.0,1.0,21
99,118163,0.016666666666666666,0.9833333333333333,60
100,118169,0.09965635738831616,0.9003436426116839,291
101,118256,0.26545454545454544,0.7345454545454545,275
102,118181,0.046511627906976744,0.9534883720930233,43
103,118185,0.18604651162790697,0.813953488372093,43
104,183723,0.0,1.0,5
105,118192,0.0,1.0,25
106,119027,0.0,1.0,3
107,118200,0.10526315789473684,0.8947368421052632,19
108,121785,0.0,1.0,57
109,119740,0.0,1.0,8
110,118090,0.031914893617021274,0.9680851063829787,94
111,118212,0.0375,0.9625,400
112,118725,0.0,1.0,44
113,126918,0.0,1.0,38
114,118216,0.10714285714285714,0.8928571428571429,56
115,203209,0.0,1.0,1
116,118219,0.08152173913043478,0.9184782608695652,184
117,120268,0.0,1.0,4
118,119170,0.021739130434782608,0.9782608695652174,46
119,118742,0.11627906976744186,0.8837209302325582,43
120,141221,0.0,1.0,1
121,118752,0.07801418439716312,0.9219858156028369,282
122,120810,0.06666666666666667,0.9333333333333333,15
123,119280,0.1527777777777778,0.8472222222222222,144
124,5110,0.016129032258064516,0.9838709677419355,186
125,118953,0.18461538461538463,0.8153846153846154,65
126,118269,0.0,1.0,39
127,126974,0.08,0.92,25
